Date,Open,High,Low,Close,Adj Close,Volume,MA_7,MA_14,MA_21,Volatility_15
2012-01-30,63.672855,64.842857,63.627143999999994,64.715714,55.923389,94835300.0,0.029176724669939504,0.02509767501533101,,0.007286978727867907
2012-01-31,65.084282,65.46286,64.724289,65.211426,56.351761,97920900.0,0.03241490185223019,0.026585196416085543,,0.008281746456392923
2012-02-01,65.487144,65.57,65.078575,65.169998,56.315968,67511500.0,0.0349907660177116,0.028090618244843314,0.02466135269621324,0.008957115714504965
2012-02-02,65.128571,65.309998,64.854286,65.017143,56.183865,46699100.0,0.03809737788915172,0.029600068554852,0.02597076573111721,0.00928129186242207
2012-02-03,65.328575,65.714287,65.080002,65.668571,56.746796,71649900.0,0.03926269283887487,0.03138428885276396,0.02735028812308237,0.009574539881784345
2012-02-06,65.482857,66.425713,65.457146,66.281425,57.276386,62353200.0,0.04099365855684119,0.0331416577255293,0.028720860144417566,0.009726186487438247
2012-02-07,66.464287,67.10714,66.368568,66.975716,57.876339,79055900.0,0.04292242521028156,0.0349191658719822,0.03010605185626447,0.010114568076805
2012-02-08,67.214287,68.112854,67.099998,68.097145,58.845402,101972500.0,0.04504093708972096,0.03710883087983024,0.031745429040127664,0.010899950260184641
2012-02-09,68.68,70.964287,68.651428,70.452858,60.881111,145397275.0,0.04832476454539693,0.040369833198813564,0.033831719125856,0.01246760973291573
2012-02-10,70.137146,71.08857,69.792854,70.488571,60.911942,145397275.0,0.05165692187232912,0.04332384394502036,0.035946052787338575,0.01275501308859513
2012-02-13,71.361427,71.975716,71.012856,71.800003,62.0452,129304000.0,0.055906474646457704,0.04700192626780471,0.03836887058538724,0.013551464562541785
2012-02-14,72.094284,72.794289,71.714287,72.779999,62.892056,115099600.0,0.060361879679941464,0.04981228625940816,0.041043485795156466,0.013445047501870715
2012-02-15,73.465714,75.184288,70.984283,71.095711,61.4366,145397275.0,0.06337809443695376,0.05218587649689748,0.04322046996267078,0.013654666203133527
2012-02-16,70.214287,72.127144,69.51857,71.744286,61.997032,145397275.0,0.0663656675067394,0.05464404635851049,0.045401333083567925,0.013609823064314037
2012-02-17,71.872856,72.538574,71.471428,71.73143,61.985954,133951300.0,0.06864259580891931,0.05684176644932013,0.04762008585619325,0.013284410570194602
2012-02-21,72.41143,73.550003,72.017143,73.550003,63.557446,145397275.0,0.07058299869599474,0.059453881620695835,0.05044088836454062,0.013606107964046377
2012-02-22,73.297142,73.641426,72.724289,73.291428,63.334015,120825600.0,0.07233902620354107,0.061997974037935104,0.05299557136452727,0.013533419063619776
2012-02-23,73.582855,73.975716,72.785713,73.769997,63.747555,142006900.0,0.07357325386970501,0.06473986425808136,0.055859035468438144,0.013156002103391113
2012-02-24,74.238571,74.699997,74.091431,74.629997,64.49073,103768000.0,0.07473230243226303,0.06754709105610225,0.05811895831702645,0.012454911468652952
2012-02-27,74.472855,75.5,73.754288,75.108574,64.904282,136895500.0,0.07724641492962372,0.07031225468328874,0.06053938930780623,0.011647921248056655
2012-02-28,75.422859,76.487144,75.121429,76.487144,66.095551,145397275.0,0.080217879086513,0.07329177329662619,0.06316865726784464,0.011144670987495803
2012-02-29,77.365715,78.230003,76.528572,77.491432,66.963387,145397275.0,0.08382659760319859,0.07623459670605895,0.06583671016727961,0.010815112705971464
2012-03-01,78.309998,78.315712,76.96714,77.781425,67.213989,145397275.0,0.08647764024577247,0.07853031947088361,0.06846180116238805,0.010543404265470202
2012-03-02,77.748573,78.114288,77.502853,77.882858,67.301636,107928100.0,0.08935423272943233,0.08084662946648671,0.07111672693510085,0.010961110936455857
2012-03-05,77.917145,78.211426,75.14286,76.165718,65.817802,145397275.0,0.09085518407172573,0.08221421897071536,0.07344497086262948,0.010347955914587379
2012-03-06,74.808571,76.241432,73.745712,75.751427,65.459801,145397275.0,0.0915577750093967,0.08314503872082987,0.07555065237386707,0.00996853457394805
2012-03-07,76.685715,76.825714,74.757141,75.812859,65.512878,145397275.0,0.09199901900905573,0.08462271696933972,0.07754117612521107,0.0097905201778415
2012-03-08,76.384285,77.57,76.017143,77.427139,66.907837,129114300.0,0.09258793848548853,0.08640290878600076,0.0797238283595803,0.00908142131023929
2012-03-09,77.744286,78.248573,77.587143,77.881432,67.300438,104729800.0,0.09283227871688211,0.08832943816004035,0.08176715737633333,0.008472955184393546
2012-03-12,78.425713,78.85714,78.14286,78.85714,68.143532,101820600.0,0.09350622859383988,0.08999193441980616,0.08352228917853569,0.0077562397984866265
2012-03-13,79.648575,81.168571,79.39286,81.157143,70.13105,145397275.0,0.0955576120670411,0.09245592239823672,0.08575029033333817,0.008973264101257185
2012-03-14,82.578575,84.959999,82.199997,84.225716,72.782761,145397275.0,0.10060730892948125,0.0957312465006035,0.08834524895697066,0.011551076593259121
2012-03-15,85.658569,85.715714,82.650002,83.651428,72.286484,145397275.0,0.10555676552524888,0.09855727026732279,0.09061561432230288,0.012692626934487958
2012-03-16,83.531425,84.171425,82.571426,83.652855,72.287727,145397275.0,0.11046862818361967,0.10123382359633772,0.09323802070743305,0.013469572459084046
2012-03-19,85.48143,85.96714,84.150002,85.871429,74.204872,145397275.0,0.11575908913888726,0.1041735138121879,0.09618830223696292,0.015035050160967725
2012-03-20,85.644287,86.699997,84.497147,86.565712,74.804832,145397275.0,0.1211999070483398,0.10701609288261096,0.09928626112280685,0.01665238021687923
2012-03-21,86.105713,87.092857,85.915718,86.071426,74.377708,145397275.0,0.12571975399854327,0.10961299129619155,0.10190120761271854,0.017671442228482097
2012-03-22,85.397141,86.35714,85.075714,85.620003,73.98761,145397275.0,0.12851579565258706,0.11203670385981405,0.10447588014968683,0.018185429596626102
2012-03-23,85.784286,85.971428,84.914284,85.150002,73.581444,107622200.0,0.129094873229802,0.11485109107964162,0.1068524554103363,0.018277376941591775
2012-03-26,85.684288,86.735718,85.03714,86.711426,74.930763,145397275.0,0.1310120030230939,0.1182843842741714,0.10937551451924651,0.017873640807224523
2012-03-27,86.597145,88.040001,86.580002,87.78286,75.856613,145397275.0,0.13359950655477743,0.12203406736919856,0.1120223845824843,0.016994078867352064
2012-03-28,88.339996,88.778572,87.187141,88.23143,76.244255,145397275.0,0.13507807883792883,0.12541858398840805,0.11447503548743487,0.015428397998434113
2012-03-29,87.540001,88.080002,86.747147,87.122856,75.286285,145397275.0,0.1354271370273635,0.12831352203785168,0.11648644093086181,0.013619866923052467
2012-03-30,86.96714,87.222855,85.419998,85.650002,74.013542,145397275.0,0.1351631092384538,0.13044143161849853,0.11812969727694562,0.010959534251404014
2012-04-02,85.975716,88.395714,85.76857,88.375717,76.368927,145397275.0,0.13688960102413192,0.1327026983383595,0.12032100291458668,0.008562938258901415
2012-04-03,89.614288,90.315712,88.93,89.902855,77.688583,145397275.0,0.1398673271825924,0.13448110020619722,0.1231898364472919,0.007854220471973972
2012-04-04,89.192856,89.408569,88.14286,89.187141,77.070114,143245200.0,0.1414183958389117,0.1362151994310028,0.12599572146241816,0.008055860169663025
2012-04-05,89.568573,90.665718,89.057144,90.525711,78.22683,145397275.0,0.14313682878254777,0.13836816766866258,0.12906832117364828,0.008313120722453254
2012-04-09,89.447144,91.405716,89.328575,90.889999,78.541626,145397275.0,0.14480245792263943,0.13994026838028412,0.1318798752998185,0.008235529419338578
2012-04-10,91.418571,92.0,89.428574,89.777145,77.579979,145397275.0,0.14646540558531992,0.1409462713063417,0.13436414988700776,0.008311318146551866
2012-04-11,90.885712,90.98143,89.048569,89.457146,77.303429,145397275.0,0.14885063236970097,0.1420068708040774,0.13657783186889935,0.008348242375324685
2012-04-12,89.285713,90.190002,88.64286,88.96714,76.88002,145397275.0,0.14922116681244837,0.14305538391829015,0.1382088544963891,0.008053489339290886
2012-04-13,89.158569,89.242859,86.215714,86.461426,74.714745,145397275.0,0.147065065381206,0.14346619628189922,0.13867575526453346,0.007729655996541428
2012-04-16,87.151428,87.182854,82.60714,82.875717,71.616173,145397275.0,0.14311087358483962,0.14226463471187564,0.13851375748228173,0.009270157495241472
2012-04-17,82.705711,87.14286,81.701431,87.099998,75.266533,145397275.0,0.14096461843840902,0.14205072361047838,0.13923365125857806,0.009198756061380549
2012-04-18,87.674286,88.60714,86.101425,86.905716,75.098648,145397275.0,0.13846841169441557,0.1416354348085275,0.1394496494849946,0.009300411324837386
2012-04-19,85.745712,86.389999,83.502853,83.919998,72.518593,145397275.0,0.13479883053214348,0.14063211805873171,0.13889712438160898,0.010426891191309065
2012-04-20,84.482857,84.945717,81.488571,81.854286,70.733521,145397275.0,0.13003553675867457,0.1394430845641878,0.13801642612227644,0.012418888095189526
2012-04-23,81.515717,82.381432,79.517143,81.671425,70.575485,145397275.0,0.12546467344769638,0.13734292013007238,0.13719181376142556,0.013938261760223667
2012-04-24,80.372856,81.098572,79.285713,80.040001,69.165718,145397275.0,0.12144156454929535,0.13425331496525067,0.13612465237103125,0.016007666560897083
2012-04-25,87.94857,88.285713,86.571426,87.14286,75.303566,145397275.0,0.12411498687752465,0.13361293023118212,0.13621475210042533,0.015531794563402698
2012-04-26,87.752853,87.812859,86.01857,86.814285,75.019646,134017100.0,0.12393598385051911,0.13245030114446407,0.1360124770238253,0.015186240273250214
2012-04-27,86.438568,86.597145,85.785713,86.14286,74.43943,101680600.0,0.1234580443336987,0.13096322801405713,0.13557630465025122,0.014292891191237451
2012-04-30,85.400002,85.485718,83.285713,83.425713,72.091446,126536200.0,0.1231483681509439,0.1289735993415437,0.13480420142280242,0.01324630561442484
2012-05-01,83.557144,85.251427,83.03286,83.16143,71.863052,145397275.0,0.12396731140075086,0.12700142407971274,0.1342844935097088,0.012405815766106118
2012-05-02,82.891426,83.914284,82.694283,83.711426,72.338333,106847300.0,0.12524539939147675,0.12535503641958656,0.13331041321720716,0.011263154335756977
2012-05-03,84.35714,84.485718,82.900002,83.117142,71.824791,97637400.0,0.12717326950422192,0.12430741702675863,0.13189329981157444,0.010090767017869873
2012-05-04,82.440002,82.622856,80.738571,80.75,69.779243,132498100.0,0.1231680569614869,0.12364152191950577,0.13013130580795038,0.010467493486067752
2012-05-07,80.214287,81.824287,80.175713,81.354286,70.301445,115029600.0,0.11974729434849045,0.12184163909950478,0.12821596554580617,0.01080996455571582
2012-05-08,81.368568,81.64286,79.818573,81.168571,70.140945,124313000.0,0.11663083556572516,0.12004443994971194,0.12618576386461314,0.01040702685624621
2012-05-09,80.528572,81.997147,80.121429,81.311432,70.264397,120176000.0,0.11530621015862,0.11922728915478195,0.12441780294723578,0.009733077963146795
2012-05-10,82.082855,82.26857,81.205711,81.502853,70.429832,83300000.0,0.11426708942025067,0.11911720041050076,0.12275664585989203,0.009817004427866498
2012-05-11,80.714287,82.067146,80.621429,80.958572,69.959488,99886500.0,0.11254238946293607,0.11889389442720641,0.12108415410070308,0.009996075941925149
2012-05-14,80.367142,81.072861,79.657143,79.745712,68.911415,88156600.0,0.11043014334414837,0.11880170642418515,0.1196816591325552,0.010523508247013131
2012-05-15,80.207146,80.459999,78.821426,79.024284,68.287987,119084000.0,0.10934895912168793,0.11625850804158741,0.11887733432023315,0.010929876957802363
2012-05-16,79.150002,79.555717,77.291428,78.011429,67.412743,140224000.0,0.1072546143706736,0.113500954359582,0.11697929752322772,0.010627941726668927
2012-05-17,77.901428,78.214287,75.73143,75.73143,65.442513,145397275.0,0.10384817260129044,0.1102395040835078,0.11464568416690477,0.011146843883349232
2012-05-18,76.279999,77.629997,74.597145,75.76857,65.474609,145397275.0,0.1003754952072838,0.10784085268295189,0.11294335783894922,0.011112205595364431
2012-05-21,76.35714,80.220001,76.292854,80.182854,69.289162,145397275.0,0.09954849812754206,0.10690779377389635,0.11259429964951453,0.010565738091464261
2012-05-22,81.364288,81.982857,78.940002,79.567146,68.757088,145397275.0,0.0986767510741907,0.10560957026856341,0.11215484664286784,0.010029921264745823
2012-05-23,79.64286,81.828575,79.03286,81.508568,70.434761,145397275.0,0.09978120400484079,0.10510567367449457,0.11246153895107035,0.009226400495378054
2012-05-24,82.267143,82.35714,80.175713,80.760002,69.78791,124057500.0,0.10086865461446637,0.10510880686807715,0.11112855689921375,0.00848139269877097
2012-05-25,80.655716,80.835716,79.781425,80.327141,69.413841,82126800.0,0.10231947924503262,0.10478704680785311,0.10977379598806555,0.008431269561418485
2012-05-29,81.557144,82.0,80.758568,81.752853,70.645882,95127200.0,0.106091981524875,0.10497007706308271,0.10885699656396353,0.008543872175363712
2012-05-30,81.314285,82.855713,80.937141,82.738571,71.497665,132357400.0,0.11045878064578107,0.10541713792653243,0.10871349533722828,0.009053706599990321
2012-05-31,82.96286,83.071426,81.637146,82.53286,71.319878,122918600.0,0.11193109092736124,0.10573979452745165,0.10858222615838467,0.009409133126264705
2012-06-01,81.308571,81.807144,80.074287,80.141426,69.253372,130246900.0,0.11229088505065533,0.10548381806242303,0.10783667519592736,0.009236600669816838
2012-06-04,80.214287,81.071426,78.35714,80.612854,69.660744,139248900.0,0.11172970821470032,0.10575545610977057,0.10731368518789648,0.00919121441733498
2012-06-05,80.181427,80.924286,79.761429,80.404289,69.480499,97053600.0,0.11150684924872675,0.10618775193159656,0.10724148766162701,0.009206885624991256
2012-06-06,81.110001,81.978569,80.785713,81.637146,70.545883,100363900.0,0.11232758495341066,0.10732353209922166,0.10730055952303896,0.00932542665205674
2012-06-07,82.470001,82.474289,81.5,81.674286,70.577957,94941700.0,0.11227836167402629,0.10918517159945065,0.10740617193339724,0.009111970786905337
2012-06-08,81.657143,82.940002,81.285713,82.902855,71.639626,86879100.0,0.1123812878037039,0.11142003422474248,0.10773852121892294,0.007605761347863296
2012-06-11,83.959999,84.071426,81.51857,81.595711,70.510078,145397275.0,0.11179415138444684,0.11186262115590405,0.1077579134797834,0.004503674017253786
2012-06-12,82.065712,82.374283,80.957146,82.308571,71.126038,108845100.0,0.11315189679666071,0.11272139092365803,0.10803984430716893,0.004472626517589195
2012-06-13,82.074287,82.639999,81.482857,81.737144,70.632256,73395000.0,0.11385627956269526,0.11279299388869779,0.1084557305940788,0.003914980860861972
2012-06-14,81.605713,81.928574,81.03714,81.647141,70.554489,86393300.0,0.11463494301210028,0.1130708961304135,0.10900348229176446,0.003918105534621118
2012-06-15,81.571426,82.08857,81.364288,82.01857,70.875465,83813800.0,0.11487391026445683,0.11360074760893372,0.1098403248209667,0.0038419676921551157
2012-06-18,81.565712,83.984283,81.48143,83.682854,72.313637,110103000.0,0.11613230505904582,0.11420533336653606,0.11150088275264905,0.004176629857702118
2012-06-19,83.342857,84.285713,83.300003,83.915718,72.514885,90351100.0,0.11676687731491756,0.11457408255931074,0.11320231525480086,0.004796762055701925
2012-06-20,84.029999,84.178574,82.971428,83.677139,72.308708,89735800.0,0.11807091987683818,0.11493253563064251,0.11393205406288208,0.005110819629943389
2012-06-21,83.634285,84.031425,82.491432,82.524284,71.312492,81587800.0,0.11820606696487561,0.11567898188076817,0.11454961627073056,0.00510967542329086
2012-06-22,82.720001,83.169998,82.202858,83.157143,71.85936,71117900.0,0.1190957153860003,0.1164759974743478,0.1148939010544653,0.004701555798832647
2012-06-25,82.471428,82.828575,81.48143,81.538574,70.460701,76095600.0,0.11902769670420107,0.11683131985815066,0.11505649632167601,0.004368342734484569
2012-06-26,81.618568,82.07,81.047142,81.718575,70.616219,69134100.0,0.11883974581261925,0.11685682803853803,0.11534708034349557,0.00380400363697681
2012-06-27,82.14286,82.391426,81.702858,82.071426,70.92115,50749300.0,0.11783016455519855,0.11698123480712219,0.11541361042942355,0.0037179329412756756
2012-06-28,81.667145,82.0,80.80143,81.292854,70.248352,70709100.0,0.11618690507654765,0.1164768911957326,0.11511169006505637,0.0038447403442255644
2012-06-29,82.571426,83.428574,82.035713,83.428574,72.093903,105375200.0,0.1160311757698391,0.11705104782333862,0.11529874901037471,0.0039853655308536035
2012-07-02,83.53286,84.781425,83.371429,84.645714,73.145668,100023000.0,0.11736028012133973,0.11778317354310766,0.11623941462762535,0.004571141929447346
2012-07-03,84.982857,85.714287,84.85714,85.629997,73.996246,60428200.0,0.11890955632278202,0.11900263585439116,0.1172871837571592,0.005670934076275222
2012-07-05,85.794289,87.762856,85.664284,87.134285,75.29615,121095800.0,0.12241534432419614,0.1207215205141986,0.1186926613468325,0.00728493798339661
2012-07-06,86.727142,86.919998,85.940002,86.554283,74.794975,104732600.0,0.1254449802515595,0.12214236303208938,0.11971954544287852,0.007933141797710937
2012-07-09,86.471428,87.699997,86.30143,87.69857,75.783798,94851400.0,0.12897046144911054,0.12340031300215452,0.12097764368778498,0.008981797955378904
2012-07-10,88.281425,88.552856,86.472855,86.887146,75.082603,127989400.0,0.13247536042799044,0.12433113275226905,0.12180971427315186,0.009582608579865258
2012-07-11,86.58857,86.808571,85.317146,86.347145,74.615967,117330500.0,0.13430388430870466,0.12516753003927186,0.12280199331846063,0.009899944025063199
2012-07-12,85.748573,86.209999,84.668571,85.557144,73.933273,107010400.0,0.13487490742947142,0.12611759377540557,0.12348041817189556,0.009969468651498432
2012-07-13,86.135712,86.741432,85.714287,86.424286,74.682602,77856800.0,0.13537254014242875,0.12714104823260539,0.12445927061707036,0.009932804424044994
2012-07-16,86.445717,87.374283,86.431427,86.701431,74.922119,75315100.0,0.1351013513051989,0.12875834781469755,0.12551479744453203,0.010000596676935878
2012-07-17,87.255714,87.35714,86.164284,86.705711,74.925812,73406200.0,0.13519622297842832,0.1303206016149939,0.126493649680869,0.009295160205515721
2012-07-18,86.655716,86.905716,86.222855,86.608574,74.841896,63175000.0,0.13451332586340764,0.13174189365625907,0.12710465062257223,0.008340898714017046
2012-07-19,87.325714,87.907143,86.571426,87.760002,75.836884,109215400.0,0.13506018185574933,0.13376777114186988,0.12790748245342914,0.00749915659315001
2012-07-20,87.575714,87.777145,86.242859,86.328575,74.599937,99367800.0,0.13504854750165451,0.13467621590517959,0.12846120252673274,0.0049192510139562705
2012-07-23,84.914284,86.557144,83.958572,86.261429,74.541885,121993900.0,0.13548979150131354,0.13518234946539248,0.12924165968404155,0.003490672411676808
2012-07-24,86.76857,87.097145,85.501427,85.845711,74.182663,141283100.0,0.13512730650290705,0.1352499233226679,0.12980313432270593,0.002823745563560109
2012-07-25,82.065712,82.971428,81.428574,82.138573,70.979172,145397275.0,0.13226861476050714,0.133684983032853,0.12992843679663407,0.005705606790476927
2012-07-26,82.822861,82.914284,81.480003,82.125717,70.968056,101658200.0,0.12939918708424777,0.13229770503133806,0.13001346343807854,0.007324883614580076
2012-07-27,82.144287,83.690002,81.655716,83.594284,72.237114,100984100.0,0.12751069396607523,0.13101200991474143,0.13033149375953115,0.007768533187475684
2012-07-30,84.417145,85.634285,83.974289,85.004288,73.455574,94785600.0,0.12578420218039707,0.1304221920180732,0.1311065814880456,0.0074562279523200945
2012-07-31,86.175713,87.385712,86.102859,87.251427,75.397385,115581900.0,0.1263623813373766,0.13070546441951555,0.1319049377159119,0.007552115863087819
2012-08-01,87.987144,88.057144,86.14286,86.687141,74.909775,96125400.0,0.12662909561580485,0.1310594435585592,0.13233126484886326,0.007605254659031793
2012-08-02,86.120003,87.241432,85.75,86.827141,75.030754,83039600.0,0.12724397467553966,0.13118564058922338,0.13258127377362516,0.0077153836902406426
2012-08-03,87.66143,88.28286,87.365715,87.957146,76.007233,86230200.0,0.1308893887093867,0.1315790017349469,0.13275311825836425,0.008085533399567989
2012-08-06,88.184288,89.267143,87.894287,88.935715,76.852821,75525800.0,0.13515594380453982,0.1322775654443938,0.13325045128907198,0.00877407553684327
2012-08-07,88.96714,89.285713,88.291428,88.701431,76.650383,72611700.0,0.13835563990643968,0.13293316693625745,0.13345988657864083,0.0092709044256592
2012-08-08,88.484283,89.125717,88.157143,88.55143,76.520775,61176500.0,0.1405779719501982,0.13318108706529763,0.1338074519954482,0.009660071300514292
2012-08-09,88.264282,88.818573,88.257141,88.675713,76.957161,55410600.0,0.14147030623432794,0.1339163437858523,0.13429374502445302,0.009907294266156583
2012-08-10,88.387146,88.822861,88.385712,88.814285,77.077438,48734700.0,0.1428029904834752,0.13471604304964002,0.1349739592001979,0.010300320001033909
2012-08-13,89.055717,90.0,89.035713,90.0,78.106461,69708100.0,0.14479082920716535,0.1360174019413525,0.13572070346187068,0.011029759105110925
2012-08-14,90.267143,91.230003,90.029999,90.241432,78.315979,85042300.0,0.1462219650271886,0.13855567686828768,0.13645998949902746,0.011645692545114335
2012-08-15,90.185715,90.571426,89.678574,90.118568,78.209335,64335600.0,0.14696303829827725,0.14105949105140853,0.13717272306235495,0.010485395988946503
2012-08-16,90.172859,90.965714,90.071426,90.905716,78.892494,63633500.0,0.14834405241868076,0.14334984616256022,0.13807012876373187,0.008806406372725527
2012-08-17,91.428574,92.598572,91.258568,92.587143,80.351715,110690300.0,0.15087248074754747,0.14572522634887283,0.13907821829271425,0.008285840079198647
2012-08-20,92.858574,95.021431,92.842857,95.021431,82.464294,145397275.0,0.1548481581949277,0.14815923221462785,0.1408936152555441,0.009706051543732159
2012-08-21,95.831429,96.41143,92.904289,93.722855,81.337326,145397275.0,0.1579234431426495,0.1503632168130624,0.14245184308064318,0.010458275829944384
2012-08-22,93.488571,95.571426,92.587143,95.552856,82.925507,141330700.0,0.161402381911714,0.15309660555943966,0.144479061931473,0.011537682214942455
2012-08-23,95.158569,95.699997,94.449997,94.66143,82.151878,105032200.0,0.1641715699478142,0.1551967674875014,0.14709430789479652,0.011577060457749857
2012-08-24,94.215714,95.639999,93.650002,94.745712,82.225029,109335100.0,0.16707053773153557,0.1570167880149064,0.14972983994478423,0.011706837044238774
2012-08-27,97.141426,97.267143,96.220001,96.525711,83.769806,106752100.0,0.17059153998469112,0.15946779620168597,0.15243041076993719,0.012617349680724007
2012-08-28,96.425713,96.585716,95.809998,96.400002,83.660683,66854200.0,0.17298034729323228,0.16192641402038985,0.1548102666636593,0.012925729405401244
2012-08-29,96.464287,96.809998,96.085716,96.209999,83.495804,50701700.0,0.17372500108848093,0.16428657964170434,0.15668115517257886,0.012671274534295118
2012-08-30,95.805717,95.935715,94.692856,94.83857,82.305595,75674900.0,0.1744240115019919,0.1661737273223207,0.1583834817093722,0.011702966489563836
2012-08-31,95.321426,95.514282,93.89286,95.034286,82.475456,84580300.0,0.17409912044098225,0.1677507511763481,0.16009744385328717,0.010437486663436302
2012-09-04,95.108574,96.44857,94.928574,96.424286,83.681786,91973000.0,0.1752035733716323,0.16968757165972326,0.1618657027822117,0.00976194755187991
2012-09-05,96.510002,96.621429,95.657143,95.747147,83.094116,84093800.0,0.17583098583221085,0.1714507617818732,0.16328818728734124,0.008619153482788197
2012-09-06,96.167145,96.898575,95.828575,96.610001,83.842957,97799100.0,0.17588379464786255,0.17323766731627682,0.1649397956837448,0.006999266604361819
2012-09-07,96.864288,97.497147,96.538574,97.205711,84.359955,82416600.0,0.1763885821440058,0.174684464718619,0.16674713672826183,0.005387372528708977
2012-09-10,97.207146,97.612854,94.585716,94.677139,82.16552,121999500.0,0.17542822479248285,0.17457661294048193,0.1680004613586305,0.004285065473841581
2012-09-11,95.015717,95.728569,93.785713,94.370003,81.898964,125995800.0,0.1751346612817049,0.17477933639184842,0.1691607053087821,0.004457259165727211
2012-09-12,95.264282,95.699997,93.714287,95.684288,83.039574,145397275.0,0.17554189625372102,0.1748205083473516,0.1703477995354724,0.0038912100873335354
2012-09-13,96.767143,97.928574,96.395714,97.568573,84.674828,145397275.0,0.17625880740849192,0.1757311903900621,0.1718779835759795,0.004453823262726389
2012-09-14,98.565712,99.568573,98.269997,98.754288,85.703873,145397275.0,0.17814282158226905,0.17698690370723996,0.17368144838200517,0.005360463295679725
2012-09-17,99.907143,99.971428,99.230003,99.968575,86.75766,99507800.0,0.18024701324460857,0.17806540394623552,0.1755741159590541,0.006704524669246953
2012-09-18,99.982857,100.332855,99.488571,100.272858,87.021759,93375800.0,0.18216862198229594,0.17927860206315085,0.17717918380651132,0.008014743316165546
2012-09-19,100.03714,100.57,99.938568,100.300003,87.045334,81718700.0,0.18569142170243577,0.18055982324745928,0.17828154919446654,0.009002703265467045
2012-09-20,99.879997,100.008568,99.08857,99.814285,86.623787,84142100.0,0.18910233740410712,0.182118499342906,0.1795536700626013,0.009526976029192334
2012-09-21,100.344284,100.724289,99.908569,100.012856,86.796127,142897300.0,0.19181424331878089,0.18367806978625098,0.1804850866711614,0.009602709290020243
2012-09-24,98.122856,99.302856,97.571426,98.684288,85.643105,145397275.0,0.1925132537322918,0.1843860305703919,0.1813252115041387,0.009198014004981572
2012-09-25,98.322861,98.968575,96.14286,96.220001,83.504486,129697400.0,0.19092548893229772,0.1845341552572834,0.1816330987822592,0.009240956090651484
2012-09-26,95.534286,96.098572,94.457146,95.025711,82.468048,144125800.0,0.18782871833356204,0.1840378657890853,0.18131984207534435,0.00948605281377732
2012-09-27,94.898575,97.452858,94.335716,97.331429,84.469032,145397275.0,0.1859858736092345,0.1840772477957652,0.18151435924517872,0.009409342366493035
2012-09-28,96.964287,97.30143,95.25,95.300003,82.706062,133777700.0,0.18285330654008627,0.184272364121261,0.18132431767833496,0.009793710087701019
2012-10-01,95.879997,96.678574,93.785713,94.19857,81.750168,135898700.0,0.17933498576434187,0.18421866158422448,0.18119066148338464,0.010002620238695028
2012-10-02,94.544289,95.192856,92.949997,94.472855,81.988228,145397275.0,0.17586410082521217,0.18383917207199654,0.18107341346590472,0.009958036549715023
2012-10-03,94.980003,95.980003,94.66143,95.921425,83.245377,106070300.0,0.17413313009513856,0.18332319191371518,0.1809683970786408,0.009899666007394784
2012-10-04,95.89286,96.321426,95.078575,95.257141,82.668839,92681400.0,0.17352988538949857,0.18222768716089813,0.1808660653013551,0.010246377140350217
